HistomissSECH90_3	1571950	1604067	HistoohiSECH96_3	1320598	1352577	color=b3b1b2
HistomissSECH90_3	2761433	2790548	HistoohiSECH96_3	2414902	2443917	color=b3b1b2
HistomissSECH90_3	213135	240921	HistoohiSECH96_3	142920	170685	color=b3b1b2
HistomissSECH90_3	2882493	2910072	HistoohiSECH96_3	2499488	2526989	color=b3b1b2
HistomissSECH90_3	1974525	1997853	HistoohiSECH96_3	1770924	1794388	color=b3b1b2
HistomissSECH90_3	1719595	1742300	HistoohiSECH96_3	1476629	1499414	color=b3b1b2
HistomissSECH90_3	1613626	1636309	HistoohiSECH96_3	1384812	1407630	color=b3b1b2
HistomissSECH90_3	3116453	3138640	HistoohiSECH96_3	2785503	2807689	color=b3b1b2
HistomissSECH90_3	2428883	2450451	HistoohiSECH96_3	2226181	2247719	color=b3b1b2
HistomissSECH90_3	1175668	1195700	HistoohiSECH96_3	994476	1014538	color=b3b1b2
HistomissSECH90_3	1782167	1800966	HistoohiSECH96_3	1618747	1637458	color=b3b1b2
HistomissSECH90_3	2194087	2212613	HistoohiSECH96_3	2031314	2049816	color=b3b1b2
HistomissSECH90_3	2725384	2743246	HistoohiSECH96_3	2386749	2404639	color=b3b1b2
HistomissSECH90_3	1928429	1945942	HistoohiSECH96_3	1724082	1741609	color=b3b1b2
HistomissSECH90_3	869288	886498	HistoohiSECH96_3	719648	736761	color=b3b1b2
HistomissSECH90_3	2359332	2376426	HistoohiSECH96_3	2154629	2171763	color=b3b1b2
HistomissSECH90_3	323679	339724	HistoohiSECH96_3	240923	257098	color=b3b1b2
HistomissSECH90_3	1513557	1528809	HistoohiSECH96_3	1279501	1294832	color=b3b1b2
HistomissSECH90_3	687671	702302	HistoohiSECH96_3	578185	592796	color=b3b1b2
HistomissSECH90_3	2292371	2306787	HistoohiSECH96_3	2091111	2105708	color=b3b1b2
HistomissSECH90_3	2575182	2589554	HistoohiSECH96_3	2309825	2324195	color=b3b1b2
HistomissSECH90_3	1035704	1049630	HistoohiSECH96_3	806326	820217	color=b3b1b2
HistomissSECH90_3	2059574	2073361	HistoohiSECH96_3	1831687	1845309	color=b3b1b2
HistomissSECH90_3	591425	605187	HistoohiSECH96_3	450395	464120	color=b3b1b2
HistomissSECH90_3	750327	764034	HistoohiSECH96_3	646276	660026	color=b3b1b2
HistomissSECH90_3	3142379	3155988	HistoohiSECH96_3	2809910	2823444	color=b3b1b2
HistomissSECH90_3	995069	1008531	HistoohiSECH96_3	763411	776880	color=b3b1b2
HistomissSECH90_3	2468009	2481164	HistoohiSECH96_3	2268206	2281330	color=b3b1b2
HistomissSECH90_3	2862087	2875012	HistoohiSECH96_3	2481282	2494311	color=b3b1b2
HistomissSECH90_3	2919600	2932249	HistoohiSECH96_3	2537350	2550057	color=b3b1b2
HistomissSECH90_3	1813271	1825774	HistoohiSECH96_3	1645418	1657993	color=b3b1b2
HistomissSECH90_3	1336101	1348555	HistoohiSECH96_3	1142861	1155235	color=b3b1b2
HistomissSECH90_3	2409610	2421806	HistoohiSECH96_3	2205832	2218045	color=b3b1b2
HistomissSECH90_3	2314807	2326925	HistoohiSECH96_3	2111740	2123944	color=b3b1b2
HistomissSECH90_3	2932841	2944952	HistoohiSECH96_3	2550255	2562275	color=b3b1b2
HistomissSECH90_3	1243149	1255228	HistoohiSECH96_3	1047833	1059896	color=b3b1b2
HistomissSECH90_3	729151	740672	HistoohiSECH96_3	613064	624467	color=b3b1b2
HistomissSECH90_3	893663	905123	HistoohiSECH96_3	743972	755450	color=b3b1b2
HistomissSECH90_3	1273065	1284435	HistoohiSECH96_3	1072689	1084028	color=b3b1b2
HistomissSECH90_3	777543	788811	HistoohiSECH96_3	667082	678480	color=b3b1b2
HistomissSECH90_3	1049625	1060603	HistoohiSECH96_3	820395	831486	color=b3b1b2
HistomissSECH90_3	1302431	1313269	HistoohiSECH96_3	1124324	1135337	color=b3b1b2
HistomissSECH90_3	289925	300596	HistoohiSECH96_3	214738	225397	color=b3b1b2
HistomissSECH90_3	1759231	1769624	HistoohiSECH96_3	1595586	1605918	color=b3b1b2
HistomissSECH90_3	549006	559373	HistoohiSECH96_3	362148	372475	color=b3b1b2
HistomissSECH90_3	2146490	2156769	HistoohiSECH96_3	1984040	1994448	color=b3b1b2
HistomissSECH90_3	2996567	3006799	HistoohiSECH96_3	2619696	2629942	color=b3b1b2
HistomissSECH90_3	403263	413272	HistoohiSECH96_3	319556	329601	color=b3b1b2
HistomissSECH90_3	1292565	1302220	HistoohiSECH96_3	1096198	1105801	color=b3b1b2
HistomissSECH90_3	609707	619336	HistoohiSECH96_3	527476	537065	color=b3b1b2
HistomissSECH90_3	2458108	2467599	HistoohiSECH96_3	2258277	2267705	color=b3b1b2
HistomissSECH90_3	573084	582537	HistoohiSECH96_3	383654	393225	color=b3b1b2
HistomissSECH90_3	2711645	2721081	HistoohiSECH96_3	2372991	2382523	color=b3b1b2
HistomissSECH90_3	2595256	2604681	HistoohiSECH96_3	2333498	2342932	color=b3b1b2
HistomissSECH90_3	3059528	3068865	HistoohiSECH96_3	2728639	2738038	color=b3b1b2
HistomissSECH90_3	1604184	1613504	HistoohiSECH96_3	1352577	1361787	color=b3b1b2
HistomissSECH90_3	2562891	2572166	HistoohiSECH96_3	2296041	2305343	color=b3b1b2
HistomissSECH90_3	2688010	2697278	HistoohiSECH96_3	2347990	2357273	color=b3b1b2
HistomissSECH90_3	1451519	1460578	HistoohiSECH96_3	1211488	1220574	color=b3b1b2
HistomissSECH90_3	789013	797912	HistoohiSECH96_3	678613	687639	color=b3b1b2
HistomissSECH90_3	2083161	2091900	HistoohiSECH96_3	1854929	1863582	color=b3b1b2
HistomissSECH90_3	1442701	1451350	HistoohiSECH96_3	1202710	1211345	color=b3b1b2
HistomissSECH90_3	3020556	3029127	HistoohiSECH96_3	2663182	2671781	color=b3b1b2
HistomissSECH90_3	2963048	2971582	HistoohiSECH96_3	2580682	2589129	color=b3b1b2
HistomissSECH90_3	2135075	2143538	HistoohiSECH96_3	1972416	1980847	color=b3b1b2
HistomissSECH90_3	1828103	1836495	HistoohiSECH96_3	1662220	1670604	color=b3b1b2
HistomissSECH90_3	75230	83611	HistoohiSECH96_3	82866	91231	color=b3b1b2
HistomissSECH90_3	527130	535284	HistoohiSECH96_3	341885	350091	color=b3b1b2
HistomissSECH90_3	741311	749459	HistoohiSECH96_3	638131	646267	color=b3b1b2
HistomissSECH90_3	2218381	2226523	HistoohiSECH96_3	2055322	2063509	color=b3b1b2
HistomissSECH90_3	1115958	1123984	HistoohiSECH96_3	868299	876404	color=b3b1b2
HistomissSECH90_3	2346029	2353939	HistoohiSECH96_3	2142394	2150244	color=b3b1b2
HistomissSECH90_3	3068878	3076738	HistoohiSECH96_3	2738200	2746071	color=b3b1b2
HistomissSECH90_3	1151071	1158871	HistoohiSECH96_3	980354	988175	color=b3b1b2
HistomissSECH90_3	2980458	2988227	HistoohiSECH96_3	2603176	2611046	color=b3b1b2
HistomissSECH90_3	1108082	1115836	HistoohiSECH96_3	860490	868282	color=b3b1b2
HistomissSECH90_3	835703	843431	HistoohiSECH96_3	693640	701461	color=b3b1b2
HistomissSECH90_3	2395527	2403091	HistoohiSECH96_3	2190790	2198489	color=b3b1b2
HistomissSECH90_3	59733	67244	HistoohiSECH96_3	67394	74846	color=b3b1b2
HistomissSECH90_3	2483685	2491093	HistoohiSECH96_3	2284084	2291515	color=b3b1b2
HistomissSECH90_3	2387958	2395362	HistoohiSECH96_3	2183347	2190739	color=b3b1b2
HistomissSECH90_3	15868	23228	HistoohiSECH96_3	31050	38454	color=b3b1b2
HistomissSECH90_3	25977	33324	HistoohiSECH96_3	41721	49082	color=b3b1b2
HistomissSECH90_3	251084	258313	HistoohiSECH96_3	178998	186256	color=b3b1b2
HistomissSECH90_3	886533	893557	HistoohiSECH96_3	736932	743963	color=b3b1b2
HistomissSECH90_3	2124296	2131316	HistoohiSECH96_3	1960107	1967181	color=b3b1b2
HistomissSECH90_3	344907	351793	HistoohiSECH96_3	262170	269091	color=b3b1b2
HistomissSECH90_3	562297	569183	HistoohiSECH96_3	374058	380896	color=b3b1b2
HistomissSECH90_3	1023404	1030271	HistoohiSECH96_3	791145	797932	color=b3b1b2
HistomissSECH90_3	1432477	1439127	HistoohiSECH96_3	1190952	1197572	color=b3b1b2
HistomissSECH90_3	2912612	2919253	HistoohiSECH96_3	2530534	2537181	color=b3b1b2
HistomissSECH90_3	2032616	2039252	HistoohiSECH96_3	1815776	1822453	color=b3b1b2
HistomissSECH90_3	1900466	1907077	HistoohiSECH96_3	1701583	1708211	color=b3b1b2
HistomissSECH90_3	1405952	1412555	HistoohiSECH96_3	1173981	1180543	color=b3b1b2
HistomissSECH90_3	2180720	2187306	HistoohiSECH96_3	2002866	2009350	color=b3b1b2
HistomissSECH90_3	1967730	1974277	HistoohiSECH96_3	1764365	1770876	color=b3b1b2
HistomissSECH90_3	2837718	2844263	HistoohiSECH96_3	2458667	2465231	color=b3b1b2
HistomissSECH90_3	516699	523237	HistoohiSECH96_3	2016530	2009982	color=b3b1b2
HistomissSECH90_3	1232067	1238540	HistoohiSECH96_3	1040626	1047042	color=b3b1b2
HistomissSECH90_3	1081768	1088223	HistoohiSECH96_3	835890	842221	color=b3b1b2
HistomissSECH90_3	1636577	1642955	HistoohiSECH96_3	1408318	1414724	color=b3b1b2
HistomissSECH90_3	1385898	1392262	HistoohiSECH96_3	1158050	1164411	color=b3b1b2
HistomissSECH90_3	1130336	1136625	HistoohiSECH96_3	959913	966250	color=b3b1b2
HistomissSECH90_3	2273984	2280216	HistoohiSECH96_3	2074076	2080311	color=b3b1b2
HistomissSECH90_3	620092	626310	HistoohiSECH96_3	538057	544248	color=b3b1b2
HistomissSECH90_3	1545390	1551602	HistoohiSECH96_3	1307720	1313945	color=b3b1b2
HistomissSECH90_3	1671005	1677210	HistoohiSECH96_3	1432275	1438499	color=b3b1b2
HistomissSECH90_3	378139	384339	HistoohiSECH96_3	284894	291083	color=b3b1b2
HistomissSECH90_3	2421818	2427993	HistoohiSECH96_3	2218192	2224352	color=b3b1b2
HistomissSECH90_3	2011727	2017900	HistoohiSECH96_3	1795326	1801519	color=b3b1b2
HistomissSECH90_3	396752	402925	HistoohiSECH96_3	313365	319542	color=b3b1b2
HistomissSECH90_3	1266894	1273063	HistoohiSECH96_3	1066401	1072532	color=b3b1b2
HistomissSECH90_3	1144909	1151072	HistoohiSECH96_3	973924	980169	color=b3b1b2
HistomissSECH90_3	1956407	1962543	HistoohiSECH96_3	1752486	1758688	color=b3b1b2
HistomissSECH90_3	2074222	2080160	HistoohiSECH96_3	1845925	1851945	color=b3b1b2
HistomissSECH90_3	369740	375675	HistoohiSECH96_3	276882	282851	color=b3b1b2
HistomissSECH90_3	2226619	2232418	HistoohiSECH96_3	2063624	2069444	color=b3b1b2
HistomissSECH90_3	1528850	1534588	HistoohiSECH96_3	1295013	1300800	color=b3b1b2
HistomissSECH90_3	2947835	2953573	HistoohiSECH96_3	2565304	2570977	color=b3b1b2
HistomissSECH90_3	2377776	2383410	HistoohiSECH96_3	2173122	2178761	color=b3b1b2
HistomissSECH90_3	2957363	2962942	HistoohiSECH96_3	2575120	2580678	color=b3b1b2
HistomissSECH90_3	1017615	1023143	HistoohiSECH96_3	785659	791150	color=b3b1b2
HistomissSECH90_3	2212764	2218228	HistoohiSECH96_3	2049816	2055322	color=b3b1b2
HistomissSECH90_3	1139334	1144785	HistoohiSECH96_3	968138	973569	color=b3b1b2
HistomissSECH90_3	1914999	1920415	HistoohiSECH96_3	1712962	1718397	color=b3b1b2
HistomissSECH90_3	1557555	1562961	HistoohiSECH96_3	1313932	1319322	color=b3b1b2
HistomissSECH90_3	843443	848784	HistoohiSECH96_3	701568	706955	color=b3b1b2
HistomissSECH90_3	1398936	1404261	HistoohiSECH96_3	1167358	1172500	color=b3b1b2
HistomissSECH90_3	1840036	1845342	HistoohiSECH96_3	1674026	1679311	color=b3b1b2
HistomissSECH90_3	798811	804049	HistoohiSECH96_3	688048	693378	color=b3b1b2
HistomissSECH90_3	930017	935233	HistoohiSECH96_3	756407	761670	color=b3b1b2
HistomissSECH90_3	2280645	2285846	HistoohiSECH96_3	2080507	2085634	color=b3b1b2
HistomissSECH90_3	3096873	3102058	HistoohiSECH96_3	2763980	2769222	color=b3b1b2
HistomissSECH90_3	2746062	2751152	HistoohiSECH96_3	2407782	2412863	color=b3b1b2
HistomissSECH90_3	2988226	2993314	HistoohiSECH96_3	2611173	2616299	color=b3b1b2
HistomissSECH90_3	1890042	1895120	HistoohiSECH96_3	1691677	1696681	color=b3b1b2
HistomissSECH90_3	2877321	2882392	HistoohiSECH96_3	2494312	2499381	color=b3b1b2
HistomissSECH90_3	84126	89149	HistoohiSECH96_3	91534	96553	color=b3b1b2
HistomissSECH90_3	2340841	2345810	HistoohiSECH96_3	2137416	2142389	color=b3b1b2
HistomissSECH90_3	1257803	1262759	HistoohiSECH96_3	1061438	1066403	color=b3b1b2
HistomissSECH90_3	2017994	2022942	HistoohiSECH96_3	1801519	1806461	color=b3b1b2
HistomissSECH90_3	1769888	1774835	HistoohiSECH96_3	1606302	1611246	color=b3b1b2
HistomissSECH90_3	2849558	2854343	HistoohiSECH96_3	2470584	2475330	color=b3b1b2
HistomissSECH90_3	2187583	2192333	HistoohiSECH96_3	2024819	2029547	color=b3b1b2
HistomissSECH90_3	1195820	1200569	HistoohiSECH96_3	1014538	1019329	color=b3b1b2
HistomissSECH90_3	3079695	3084393	HistoohiSECH96_3	2747379	2752001	color=b3b1b2
HistomissSECH90_3	626433	631111	HistoohiSECH96_3	544344	549043	color=b3b1b2
HistomissSECH90_3	2286075	2290730	HistoohiSECH96_3	2085966	2090631	color=b3b1b2
HistomissSECH90_3	1775727	1780358	HistoohiSECH96_3	1612338	1616967	color=b3b1b2
HistomissSECH90_3	772557	777188	HistoohiSECH96_3	662260	666913	color=b3b1b2
HistomissSECH90_3	1807458	1812084	HistoohiSECH96_3	1639587	1644107	color=b3b1b2
HistomissSECH90_3	2590279	2594905	HistoohiSECH96_3	2325266	2329919	color=b3b1b2
HistomissSECH90_3	1907233	1911820	HistoohiSECH96_3	1708262	1712857	color=b3b1b2
HistomissSECH90_3	1745144	1749692	HistoohiSECH96_3	1501348	1505939	color=b3b1b2
HistomissSECH90_3	2790656	2795187	HistoohiSECH96_3	2444238	2448773	color=b3b1b2
HistomissSECH90_3	2023287	2027809	HistoohiSECH96_3	1806586	1811097	color=b3b1b2
HistomissSECH90_3	539449	543961	HistoohiSECH96_3	352280	356812	color=b3b1b2
HistomissSECH90_3	1895972	1900464	HistoohiSECH96_3	1697014	1701491	color=b3b1b2
HistomissSECH90_3	1923065	1927536	HistoohiSECH96_3	1718572	1723009	color=b3b1b2
HistomissSECH90_3	1945943	1950413	HistoohiSECH96_3	1741711	1746186	color=b3b1b2
HistomissSECH90_3	1012029	1016464	HistoohiSECH96_3	777964	782393	color=b3b1b2
HistomissSECH90_3	2383412	2387801	HistoohiSECH96_3	2178918	2183345	color=b3b1b2
HistomissSECH90_3	2119512	2123851	HistoohiSECH96_3	1877455	1881792	color=b3b1b2
HistomissSECH90_3	1754887	1759197	HistoohiSECH96_3	1591127	1595460	color=b3b1b2
HistomissSECH90_3	721890	726154	HistoohiSECH96_3	606854	611066	color=b3b1b2
HistomissSECH90_3	1093043	1097300	HistoohiSECH96_3	845398	849663	color=b3b1b2
