HistomissWU24_CP069114	6672236	6677421	HistoohiSECH96_6	1198810	1193678	color=b3b1b2
HistomissWU24_CP069114	2808621	2812880	HistoohiSECH96_6	2201386	2197066	color=b3b1b2
HistomissWU24_CP069114	2721246	2723844	HistoohiSECH96_6	2212017	2214611	color=b3b1b2
HistomissWU24_CP069114	3373425	3375849	HistoohiSECH96_6	2214636	2217125	color=b3b1b2
HistomissWU24_CP069114	3371444	3373377	HistoohiSECH96_6	2212121	2214065	color=b3b1b2
HistomissWU24_CP069114	6103985	6105848	HistoohiSECH96_6	2213993	2212121	color=b3b1b2
HistomissWU24_CP069114	5141836	5143665	HistoohiSECH96_6	2265760	2267562	color=b3b1b2
HistomissWU24_CP069114	1845028	1846652	HistoohiSECH96_6	2252893	2254526	color=b3b1b2
HistomissWU24_CP069114	2741156	2742738	HistoohiSECH96_6	2209765	2211366	color=b3b1b2
HistomissWU24_CP069114	1843821	1845029	HistoohiSECH96_6	2245022	2246230	color=b3b1b2
HistomissWU24_CP069114	138491	139558	HistoohiSECH96_6	2804501	2803434	color=b3b1b2
