HistomissSECH89_6	2669203	2718874	HistocapCB063_6	3194516	3244169	color=b3b1b2
HistomissSECH89_6	2236719	2281640	HistocapCB063_6	2728504	2773465	color=b3b1b2
HistomissSECH89_6	3939484	3978293	HistocapCB063_6	4850368	4889102	color=b3b1b2
HistomissSECH89_6	132692	167009	HistocapCB063_6	237504	271790	color=b3b1b2
HistomissSECH89_6	1607420	1635339	HistocapCB063_6	1927726	1955676	color=b3b1b2
HistomissSECH89_6	3733776	3761669	HistocapCB063_6	4616282	4644169	color=b3b1b2
HistomissSECH89_6	2051673	2079208	HistocapCB063_6	2411625	2439126	color=b3b1b2
HistomissSECH89_6	4078191	4105480	HistocapCB063_6	5047754	5075024	color=b3b1b2
HistomissSECH89_6	3078549	3104762	HistocapCB063_6	3775641	3801853	color=b3b1b2
HistomissSECH89_6	2500758	2525339	HistocapCB063_6	3022301	3046852	color=b3b1b2
HistomissSECH89_6	1416649	1440965	HistocapCB063_6	1727411	1751724	color=b3b1b2
HistomissSECH89_6	1453348	1477575	HistocapCB063_6	1763982	1788210	color=b3b1b2
HistomissSECH89_6	3454570	3478596	HistocapCB063_6	4196452	4220472	color=b3b1b2
HistomissSECH89_6	2539639	2561904	HistocapCB063_6	3062643	3084911	color=b3b1b2
HistomissSECH89_6	3696809	3718970	HistocapCB063_6	4567656	4589812	color=b3b1b2
HistomissSECH89_6	2079440	2101537	HistocapCB063_6	2439797	2461897	color=b3b1b2
HistomissSECH89_6	1964871	1986938	HistocapCB063_6	2323446	2345498	color=b3b1b2
HistomissSECH89_6	2895562	2917166	HistocapCB063_6	3474514	3496120	color=b3b1b2
HistomissSECH89_6	1887071	1908199	HistocapCB063_6	2261519	2282683	color=b3b1b2
HistomissSECH89_6	2841468	2861797	HistocapCB063_6	3385896	3406225	color=b3b1b2
HistomissSECH89_6	1635514	1655785	HistocapCB063_6	1955862	1976170	color=b3b1b2
HistomissSECH89_6	953997	974084	HistocapCB063_6	1249717	1269792	color=b3b1b2
HistomissSECH89_6	702917	722849	HistocapCB063_6	933293	953231	color=b3b1b2
HistomissSECH89_6	562745	582164	HistocapCB063_6	739791	759229	color=b3b1b2
HistomissSECH89_6	3280418	3299783	HistocapCB063_6	4024963	4044328	color=b3b1b2
HistomissSECH89_6	395714	414708	HistocapCB063_6	513734	532721	color=b3b1b2
HistomissSECH89_6	3520609	3539311	HistocapCB063_6	4259483	4278200	color=b3b1b2
HistomissSECH89_6	3479320	3497923	HistocapCB063_6	4220694	4239293	color=b3b1b2
HistomissSECH89_6	2650317	2668877	HistocapCB063_6	3175895	3194410	color=b3b1b2
HistomissSECH89_6	95543	114014	HistocapCB063_6	165600	184071	color=b3b1b2
HistomissSECH89_6	2480758	2499130	HistocapCB063_6	2989915	3008275	color=b3b1b2
HistomissSECH89_6	3648312	3666468	HistocapCB063_6	4514583	4532740	color=b3b1b2
HistomissSECH89_6	3591952	3610016	HistocapCB063_6	4389418	4407485	color=b3b1b2
HistomissSECH89_6	1842295	1859722	HistocapCB063_6	2202485	2219912	color=b3b1b2
HistomissSECH89_6	1256672	1274064	HistocapCB063_6	1582104	1599493	color=b3b1b2
HistomissSECH89_6	3873969	3891316	HistocapCB063_6	4790857	4808227	color=b3b1b2
HistomissSECH89_6	1808431	1825434	HistocapCB063_6	2170876	2187859	color=b3b1b2
HistomissSECH89_6	1492166	1508996	HistocapCB063_6	1802607	1819438	color=b3b1b2
HistomissSECH89_6	3910382	3927185	HistocapCB063_6	4821419	4838222	color=b3b1b2
HistomissSECH89_6	1208661	1225376	HistocapCB063_6	1533063	1549784	color=b3b1b2
